radius,transport_cost,discount_rate,price,yield,npv,annualized_npv
Farmgate,0,0.07,140.0,6.4,3136.417248777989,446.55525539204154
Farmgate,0,0.08,20.0,1.89,-2026.50795856606,-302.0094449056539
Farmgate,0,0.08,20.0,3.3933333333333335,-1852.5976840107273,-276.0916856095046
Farmgate,0,0.08,20.0,4.896666666666667,-1678.6874094553943,-250.17392631335537
Farmgate,0,0.08,20.0,6.4,-1504.777134900061,-224.25616701720602
Farmgate,0,0.08,30.0,1.89,-1917.1874201260673,-285.7174609578528
Farmgate,0,0.08,30.0,3.3933333333333335,-1656.3220082930673,-246.84082201362878
Farmgate,0,0.08,30.0,4.896666666666667,-1395.4565964600674,-207.96418306940484
Farmgate,0,0.08,30.0,6.4,-1134.5911846270683,-169.08754412518098
Farmgate,0,0.08,40.0,1.89,-1807.8668816860738,-269.42547701005157
Farmgate,0,0.08,40.0,3.3933333333333335,-1460.0463325754074,-217.58995841775297
Farmgate,0,0.08,40.0,4.896666666666667,-1112.2257834647412,-165.7544398254544
Farmgate,0,0.08,40.0,6.4,-764.4052343540749,-113.91892123315581
Farmgate,0,0.08,50.0,1.89,-1698.5463432460808,-253.13349306225044
Farmgate,0,0.08,50.0,3.3933333333333335,-1263.7706568577478,-188.33909482187718
Farmgate,0,0.08,50.0,4.896666666666667,-828.9949704694146,-123.54469658150393
Farmgate,0,0.08,50.0,6.4,-394.21928408108187,-58.750298341130716
Farmgate,0,0.08,60.0,1.89,-1589.2258048060876,-236.84150911444928
Farmgate,0,0.08,60.0,3.3933333333333335,-1067.4949811400877,-159.08823122600134
Farmgate,0,0.08,60.0,4.896666666666667,-545.7641574740879,-81.33495333755343
Farmgate,0,0.08,60.0,6.4,-24.03333380808887,-3.5816754491056186
Farmgate,0,0.08,70.0,1.89,-1479.9052663660946,-220.54952516664815
Farmgate,0,0.08,70.0,3.3933333333333335,-871.2193054224277,-129.83736763012553
Farmgate,0,0.08,70.0,4.896666666666667,-262.53334447876165,-39.125210093602995
Farmgate,0,0.08,70.0,6.4,346.15261646490427,51.5869474429195
Farmgate,0,0.08,80.0,1.89,-1370.584727926101,-204.25754121884694
Farmgate,0,0.08,80.0,3.3933333333333335,-674.9436297047679,-100.5865040342497
Farmgate,0,0.08,80.0,4.896666666666667,20.69746851656484,3.084533150347472
