OBJECTID,FBndID,Shape_Length,Shape_Area,opAcres,DirectCost,meanPIdx,OpportunityCost,SUM_cropAcres,SUM_pctWScropAcres,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,TotalCost,ReducedCostTon,MLRA,HUC12
140,F070801010405_29,2210.67027,18901.52104,4.6686759,191.4157104,82,1248.030273,15.86287153,0.002086012,6.492699862,12985,6.168064833,2273.121942,1439.446045,233.3707733,108c,070801010405
141,F070801010405_37,1909.475287,17196.86955,4.247626781,174.1526947,69,955.4611816,10.85858631,0.001427935,23.38373756,46767,22.21455002,8186.746158,1129.613892,50.85018158,108c,070801010405
142,F070801010405_77,1494.862918,12618.43844,3.116754293,127.7869263,74,751.8857422,10.08212936,0.001325828,23.72159338,47443,22.53551388,8305.031229,879.6726685,39.03495026,108c,070801010405
143,F070801010405_78,847.0259403,7218.520042,1.782974482,73.1019516,67,389.4372864,5.397363726,0.000709769,8.595138863,17190,8.165382396,3009.195005,462.5392456,56.64636612,108c,070801010405
144,F070801010405_79,3895.784981,33781.16425,8.343947411,342.1018372,68,1849.686279,33.15695625,0.004360233,64.89451308,129789,61.64978743,22719.84622,2191.788086,35.55224228,108c,070801010405
145,F070801010405_84,3836.016753,33499.35072,8.274339676,339.2479248,81,2184.922119,36.21498582,0.004762373,38.28882875,76578,36.37438709,13405.08241,2524.169922,69.39415741,108c,070801010405
146,F070801010405_88,4052.878094,35226.21434,8.700875282,356.7359009,80,2269.188232,22.56733203,0.002967668,43.68918824,87378,41.5047276,15295.77097,2625.924072,63.26807022,108c,070801010405
147,F070801010405_93,2094.656862,18104.96032,4.471925259,183.348938,80,1166.278076,14.34110236,0.001885895,6.693845272,13387,6.359152794,2343.543743,1349.626953,212.2337646,108c,070801010405
148,F070801010405_99,4199.141105,37095.72734,9.162644386,375.6684265,72,2150.656006,23.72508128,0.003119915,39.96044793,79921,37.96242596,13990.32367,2526.324463,66.54802704,108c,070801010405
149,F070801010601_198,1736.809682,14868.15464,3.672434092,150.5697937,48,574.6624756,8.22260797,0.001081296,22.56993079,45139,21.44143391,7901.829049,725.2322998,33.82387161,115c,070801010601
150,F070801010601_200,1428.496672,12012.62104,2.96711731,121.6518097,34,328.8752747,13.59931374,0.001788348,,,,,450.5270996,,115c,070801010601
151,F070801010601_23,4777.995443,40631.36093,10.03594589,411.4737854,54,1766.727905,29.13936708,0.003831909,115.5897889,231179,109.8102992,40468.47873,2178.20166,19.8360424,108c,070801010601
152,F070801010601_385,3063.754403,26446.7239,6.532341003,267.8259888,69,1469.384644,18.40853852,0.002420775,41.34966195,82699,39.28217816,14476.69302,1737.210693,44.2238884,108c,070801010601
153,F070801010601_386,877.0367974,7673.713172,1.8954072,77.71169281,73,451.0690308,5.773086071,0.000759177,7.851850033,15704,7.459257603,2748.966262,528.7807007,70.88918304,108c,070801010601
154,F070801010601_407,1615.963248,13730.81121,3.391510487,139.0519257,50,552.8162231,9.412754059,0.001237804,33.44438553,66889,31.77216721,11709.02258,691.8681641,21.77591896,115c,070801010601
155,F070801010601_408,3587.636291,30704.57053,7.584028721,310.9451904,59,1458.712158,19.20930576,0.002526078,73.95601654,147912,70.25821495,25892.31701,1769.657349,25.18790627,115c,070801010601
156,F070801010601_416,2202.608574,18828.27666,4.650584221,190.6739502,41,621.5971069,12.03898287,0.00158316,52.2362175,104473,49.62440681,18288.12294,812.2710571,16.36837769,108c,070801010601
157,F070801010601_425,1331.374794,11385.34844,2.812180996,115.2994232,28,256.6958923,7.091873765,0.000932601,36.57309008,73146,34.74443579,12804.39514,371.9953003,10.70661545,115c,070801010601
158,F070801010601_428,1726.541095,14751.78091,3.643689871,149.3912811,60,712.7057495,11.99485921,0.001577358,35.77445491,71549,33.98573288,12524.78974,862.0970459,25.36643982,108c,070801010601
159,F070801010601_433,2910.240729,24942.67825,6.160841465,252.5944977,64,1285.397949,20.49586666,0.002695264,78.26515388,156530,74.3518939,27400.96384,1537.992432,20.68531609,108c,070801010601
160,F070801010601_459,2870.737252,24936.83643,6.159398556,252.5353394,80,1606.371094,21.60667787,0.002841339,39.5644702,79129,37.58624509,13851.68943,1858.906494,49.4570961,108c,070801010601
161,F070801010601_46,1369.689678,11735.45077,2.898656368,118.8449097,59,557.5275269,9.057704926,0.001191114,,,,,676.3724365,,108c,070801010601
162,F070801010601_65,1809.891994,15767.57262,3.894590378,159.6782074,69,876.0491333,11.87979507,0.001562226,46.6074028,93215,44.27703094,16317.45017,1035.727295,23.39197731,108c,070801010601
163,F070801010601_73,3943.602101,33703.39563,8.324738503,341.31427,76,2062.537109,26.21505213,0.003447353,47.49377275,94988,45.11908412,16627.77271,2403.851318,53.2779274,108c,070801010601
164,F070801010601_80,1161.78611,10097.77541,2.494150639,102.2601776,62,504.1177368,10.87680721,0.001430331,19.6560955,39312,18.67329025,6881.682821,606.3779297,32.47301102,115c,070801010601
165,F070801010602_10,7196.964913,61074.04394,15.085289,618.4968262,61,2999.860596,47.173352,0.006203429,83.91599137,167832,79.72019124,29379.34681,3618.357422,45.38821793,108c,070801010602
166,F070801010602_11,1144.253799,9674.475124,2.38959527,97.97340393,65,506.3552246,9.917983551,0.001304243,15.15625598,30312,14.39844316,5306.26995,604.3286133,41.97180176,108c,070801010602
167,F070801010602_118,4030.690341,34437.05594,8.505952835,348.7440796,67,1857.870239,27.18197894,0.003574507,59.13325429,118266,56.17659211,20702.80511,2206.614258,39.27996063,108c,070801010602
168,F070801010602_122,4344.196016,37149.6284,9.175958633,376.2142944,56,1675.162964,36.02580165,0.004737494,65.72355182,131448,62.43737393,23010.09612,2051.377197,32.85495758,108c,070801010602
169,F070801010602_123,1045.901623,9038.107761,2.232412577,91.52891541,65,473.0482178,6.912195325,0.000908973,13.24541163,26491,12.58314085,4637.275116,564.5771484,44.86774445,108c,070801010602
170,F070801010602_126,2723.284283,23521.78015,5.80987978,238.2050781,73,1382.635132,18.37380409,0.002416207,31.61312294,63227,30.03246617,11067.88915,1620.84021,53.96960068,108c,070801010602
171,F070801010602_127,1627.782157,14097.05884,3.481973648,142.7609253,60,681.0740356,7.76551799,0.001021187,16.13198585,32264,15.32538691,5647.877283,823.8349609,53.75622559,108c,070801010602
172,F070801010602_155,2400.633884,21236.37597,5.245384693,215.0607758,57,974.6973877,13.03235912,0.001713792,8.164560318,16329,7.756332397,2858.447477,1189.758179,153.3918457,108c,070801010602
173,F070801010602_215,3294.108384,28279.37196,6.985004902,286.3851929,76,1730.604858,22.49778032,0.002958521,26.1290408,52258,24.82258849,9147.888693,2016.98999,81.25623322,108c,070801010602
174,F070801010602_224,1413.675197,11879.68509,2.934282303,120.3055725,70,669.6032104,8.353243828,0.001098475,,,,,789.9088135,,108c,070801010602
175,F070801010602_225,1520.99069,12857.36807,3.175769806,130.2065582,61,631.5335693,9.34831214,0.001229329,23.27652359,46553,22.1126976,8149.210404,761.7401123,34.44808578,108c,070801010602
176,F070801010602_229,1702.725631,14517.91291,3.585924387,147.0229034,60,701.4067993,9.170204401,0.001205908,13.53482342,27070,12.85808229,4738.599509,848.4296875,65.98415375,108c,070801010602
177,F070801010602_244,1553.633194,13156.28134,3.249601603,133.2336731,70,741.559082,9.320497751,0.001225672,23.80461216,47609,22.61438084,8334.096134,874.7927246,38.68302917,108c,070801010602
178,F070801010602_262,2899.970282,24942.35474,6.160761833,252.5912323,75,1506.306152,18.88830972,0.002483866,32.40767813,64815,30.78729486,11346.06678,1758.897339,57.13062286,108c,070801010602
179,F070801010602_273,3041.478883,26306.81481,6.497783184,266.4091187,64,1355.697632,16.11230814,0.002118814,39.67950571,79358,37.69553018,13891.96435,1622.106689,43.03180313,108c,070801010602
180,F070801010602_279,1157.451816,10058.70234,2.484499454,101.8644791,55,445.4707642,6.475781441,0.000851583,,,,,547.3352661,,108c,070801010602
181,F070801010602_280,3334.976314,28135.29843,6.949418545,284.9261475,63,1427.271729,22.37865567,0.002942856,36.43514204,72871,34.61338496,12756.09887,1712.197876,49.46635056,108c,070801010602
182,F070801010602_281,2623.141958,22407.07141,5.534546852,226.9164276,56,1010.386902,16.19532514,0.002129731,8.10857445,16216,7.703145683,2838.846534,1237.303345,160.6231232,108c,070801010602
183,F070801010602_295,2763.612714,23431.19739,5.787505627,237.287735,56,1056.567017,15.42359471,0.002028246,6.583973289,13168,6.25477457,2305.077152,1293.854736,206.8587341,108c,070801010602
184,F070801010602_307,1328.215355,11133.46355,2.749965429,112.7485809,82,735.1207886,9.10817492,0.001197751,17.48047996,34961,16.6064558,6119.990642,847.8693848,51.05661392,108c,070801010602
185,F070801010602_308,1904.000843,16366.85191,4.042612553,165.7471161,70,922.5240479,13.48232007,0.001772963,22.99622965,45993,21.84641838,8051.078306,1088.271118,49.81462479,108c,070801010602
186,F070801010602_317,1599.319877,13841.10304,3.418752432,140.1688538,53,590.6920166,14.24330688,0.001873035,28.6265831,57253,27.19525433,10022.28916,730.8608398,26.87457275,108c,070801010602
187,F070801010602_342,2858.092436,24818.32494,6.130126476,251.3351898,58,1159.084229,19.00076866,0.002498655,10.08045387,20161,9.576431274,3529.209994,1410.419434,147.2802734,108c,070801010602
188,F070801010602_343,4564.549524,38846.76208,9.595149994,393.4011536,61,1908.091553,30.83514309,0.004054908,62.70236111,125405,59.56724262,21952.3643,2301.492676,38.63688278,108c,070801010602
189,F070801010602_401,3164.366795,27355.98797,6.756928921,277.0340881,57,1255.572632,27.01926041,0.003553109,,,,,1532.606689,,108c,070801010602
190,F070801010602_418,3416.219706,29450.62051,7.274303436,298.2464294,45,1067.140259,22.411082,0.00294712,78.95311907,157905,75.00546457,27641.82477,1365.386719,18.20383072,108c,070801010602
191,F070801010602_422,3450.137456,29981.91449,7.405532837,303.6268311,47,1134.675781,21.53280067,0.002831624,75.96195221,151924,72.16385651,26594.60464,1438.302612,19.93106651,108c,070801010602
192,F070801010602_435,1843.607307,15807.75056,3.904514313,160.085083,39,496.4199524,13.79937589,0.001814657,13.02773535,26056,12.37634838,4561.065717,656.5050049,53.04512787,108c,070801010602
193,F070801010602_436,3097.928042,26486.19844,6.542090893,268.2257385,46,981.0519409,25.05818953,0.003295222,33.01211829,66024,31.36151179,11557.68341,1249.27771,39.83473969,108c,070801010602
194,F070801010602_438,2623.61191,22682.39937,5.602552414,229.7046509,61,1114.123535,15.13182735,0.001989878,31.59086323,63182,30.01132011,11060.09617,1343.828125,44.77737427,108c,070801010602
195,F070801010602_439,2028.839744,17499.58926,4.322398663,177.218338,64,901.8251343,9.242876086,0.001215464,22.67732885,45355,21.54346183,7939.429482,1079.043457,50.0868187,108c,070801010602
196,F070801010602_446,1908.965654,16404.09478,4.051811218,166.1242676,77,1017.085754,12.84788942,0.001689534,23.20927334,46418,22.04880905,8125.665505,1183.209961,53.66321564,108c,070801010602
197,F070801010602_451,8573.30972,73920.90724,18.25846481,748.5970459,70,4166.611328,57.16345112,0.007517155,114.2432293,228487,108.5310673,39997.04238,4915.208496,45.28849411,108c,070801010602
198,F070801010602_453,1911.412268,16426.16424,4.057262421,166.3477631,60,793.6005249,15.10563193,0.001986433,26.98887654,53978,25.63943176,9448.920607,959.9483032,37.44031143,108c,070801010602
199,F070801010602_454,1794.224692,15306.28731,3.780653,155.0067749,65,801.1203003,11.87263923,0.001561285,5.731344216,11463,5.444776878,2006.568044,956.1270752,175.6044617,108c,070801010602
200,F070801010602_461,2618.197021,22891.65536,5.654238701,231.8237915,64,1179.700439,19.25845582,0.002532541,41.49466981,82990,39.41993608,14527.46106,1411.52417,35.80736923,108c,070801010602
201,F070801010602_462,2661.636277,22781.81231,5.62710762,230.7114105,72,1320.794556,13.00221437,0.001709828,27.99267578,55985,26.59304142,9800.35515,1551.505981,58.342556,108c,070801010602
202,F070801010602_512,1240.596168,10555.79064,2.607280254,106.8984909,57,484.4848022,6.541667752,0.000860248,14.73233443,29465,13.99571718,5157.853016,591.3833008,42.25458908,108c,070801010602
203,F070801010602_517,2045.992766,17659.72959,4.361953259,178.8400879,82,1166.037354,10.31171179,0.001356019,23.40976048,46820,22.23927307,8195.857364,1344.877441,60.4730835,108c,070801010602
204,F070801010602_518,1595.741894,13802.66405,3.409258127,139.7795868,77,855.7919312,11.11754799,0.001461989,19.51939774,39039,18.54342842,6833.824734,995.5715332,53.68864441,108c,070801010602
205,F070801010602_537,1445.985147,12434.99915,3.07144475,125.9292374,58,580.7486572,6.774085992,0.000890811,5.130865514,10262,4.87432237,1796.337981,706.6779175,144.9797211,108c,070801010602
206,F070801010602_538,1999.885725,16919.73217,4.179173946,171.3461304,58,790.1983032,9.165995657,0.001205354,7.081845939,14164,6.727753818,2479.384578,961.5444336,142.9220581,108c,070801010602
207,F070801010602_559,1559.948637,13475.6146,3.328476906,136.4675598,52,564.2434082,8.618337154,0.001133336,22.98306179,45966,21.83390903,8046.468227,700.7109375,32.09278488,108c,070801010602
208,F070801010602_630,1523.164973,13146.91427,3.24728775,133.1387939,52,550.4802246,8.275641587,0.00108827,28.85136983,57703,27.40880015,10100.98738,683.6190186,24.94158936,108c,070801010602
209,F070801010602_633,2728.220853,23632.20741,5.837155342,239.3233643,66,1255.922363,20.08190584,0.002640827,49.32797718,98657,46.86157703,17269.93504,1495.245728,31.90771294,108c,070801010602
210,F070801010602_634,2190.499623,18451.93535,4.557628155,186.8627472,79,1173.771484,14.52519819,0.001910104,24.90457688,49808,23.6593481,8719.198768,1360.634277,57.50937271,108c,070801010602
211,F070801010602_635,2911.653731,24979.64388,6.169971943,252.9688568,74,1488.444092,20.74738044,0.002728339,32.6492545,65298,31.01679105,11430.64319,1741.412964,56.14420319,108c,070801010602
212,F070801010602_642,3816.010185,32788.63532,8.09879303,332.0505066,71,1874.546387,23.69243145,0.003115621,34.31707573,68634,32.60122204,12014.55483,2206.596924,67.68448639,108c,070801010602
213,F070801010602_646,2975.327683,25896.69289,6.396482944,262.2557983,62,1292.857178,17.1149281,0.002250661,40.80922594,81619,38.76876533,14287.48457,1555.113037,40.11252594,108c,070801010602
214,F070801010602_647,3006.326373,25599.12779,6.322984695,259.2423706,69,1422.292236,18.52561432,0.00243617,35.03056848,70061,33.27903938,12264.35141,1681.534668,50.5283432,108c,070801010602
215,F070801010602_668,1439.013146,12134.27625,2.997166157,122.883812,81,791.4317017,7.501168728,0.000986425,18.12156916,36243,17.21549129,6344.438987,914.3154907,53.11004257,108c,070801010602
216,F070801010602_686,1114.050089,9398.164824,2.32134676,95.17521667,57,431.3526001,5.577146292,0.00073341,,,,,526.527832,,108c,070801010602
217,F070801010602_693,3438.249017,30127.23092,7.4414258,305.0984497,62,1504.061035,21.57560222,0.002837252,48.22936614,96458,45.81789929,16885.30763,1809.159424,39.48586655,108c,070801010602
218,F070801010602_720,2209.460652,19151.99842,4.730543613,193.9522858,51,786.5001831,13.1277256,0.001726333,,,,,980.4524536,,108c,070801010602
219,F070801010602_725,2754.592272,23799.42111,5.878457069,241.0167389,64,1226.481323,15.90580463,0.002091658,61.97151947,123943,58.87294388,21696.49382,1467.498047,24.92652702,108c,070801010602
220,F070801010602_736,1426.239852,12009.59666,2.966370344,121.6211853,63,609.2332153,6.829145432,0.000898052,3.122641057,6245,2.966508985,1093.249965,730.8543701,246.3684998,108c,070801010602
221,F070801010602_764,10468.0725,89410.80283,22.08446884,905.4631958,69,4967.680176,68.02995753,0.008946131,157.8128243,315626,149.9221844,55250.94437,5873.143555,39.17461395,108c,070801010602
222,F070801010603_168,1585.398612,13529.13826,3.341697216,137.0095825,76,827.9388428,7.217033982,0.00094906,3.354115188,6708,3.186409414,1174.290049,964.9484253,302.8325195,108c,070801010603
223,F070801010603_195,1636.802282,13914.54823,3.436893463,140.9126282,55,616.2349854,10.79711103,0.00141985,45.66023827,91321,43.37722588,15985.84428,757.147583,17.45495605,115c,070801010603
224,F070801010603_221,2078.262415,17927.78532,4.428163052,181.5546875,64,923.8919678,11.02138042,0.001449343,20.19863629,40397,19.18870473,7071.628936,1105.446655,57.60923767,108c,070801010603
225,F070801010603_237,1179.581288,9735.616375,2.40469718,98.5925827,62,486.0373535,9.975724409,0.001311836,18.16862514,36338,17.26019427,6360.913409,584.6299438,33.8715744,115c,070801010603
226,F070801010603_240,2263.192812,19133.39247,4.725947857,193.763855,56,862.769043,14.02040255,0.001843722,42.66916013,85338,40.53570127,14938.65491,1056.532959,26.06425667,115c,070801010603
227,F070801010603_244,1693.797805,14435.39843,3.565543413,146.1872864,47,546.312561,9.881227493,0.001299409,,,,,692.4998779,,108c,070801010603
228,F070801010603_245,2254.535542,19838.14625,4.90002203,200.9009094,44,702.8591309,12.48882782,0.001642316,49.84967442,99699,47.35719199,17452.58442,903.7600098,19.08390236,108c,070801010603
229,F070801010603_281,2541.708316,22189.48611,5.480803013,224.7129211,47,839.7687378,15.59623909,0.002050949,10.53730106,21075,10.01043606,3689.154129,1064.481689,106.3371964,115c,070801010603
230,F070801010603_289,1273.647271,10858.01179,2.681928873,109.9590836,57,498.3560181,7.035593033,0.0009252,,,,,608.3151245,,108c,070801010603
231,F070801010603_298,1558.555014,13463.41913,3.325464487,136.3440399,39,422.7995605,8.1531744,0.001072165,,,,,559.1436157,,115c,070801010603
232,F070801010603_318,3032.645586,26151.68652,6.459466457,264.8381348,58,1221.355957,19.53932524,0.002569476,,,,,1486.194092,,115c,070801010603
233,F070801010603_32,2262.222859,19408.9805,4.794018269,196.5547485,55,859.5675049,14.67264986,0.001929495,8.956304789,17913,8.508489609,3135.640585,1056.122314,124.1257095,108c,070801010603
234,F070801010603_92,2994.755044,26075.83821,6.440732002,264.0700073,57,1196.816895,20.12143385,0.002646025,53.04158636,106082,50.3895072,18570.08601,1460.886963,28.99188805,108c,070801010603
235,F070801010604_11,876.6130413,7489.985117,1.850026369,75.85108185,79,476.4557495,10.17098808,0.001337514,13.32786942,26656,12.66147614,4666.144082,552.3068237,43.62104416,108c,070801010604
236,F070801010604_122,1005.982086,8936.220141,2.207246304,90.49710083,38,273.4336853,4.647484303,0.000611157,10.09565639,20191,9.590873718,3534.53248,363.9307861,37.94552994,108c,070801010604
237,F070801010604_127,1258.053562,10953.28421,2.705461264,110.923912,79,696.7644653,6.07017229,0.000798245,11.28246089,22565,10.7183379,3950.037769,807.6883545,75.35574341,108c,070801010604
238,F070801010604_132,2227.928976,19319.91853,4.772019863,195.6528168,69,1073.418091,13.22851205,0.001739587,26.18954706,52379,24.88006926,9169.072127,1269.070923,51.00753021,108c,070801010604
