OBJECTID,FacilityID,Name,Total_TruckTravelTime,Total_Kilometers,Shape_Length
4839,1,F070802060801_129 - Go To Location 1,21.63711654,33.01992242,0.368894444
4840,1,F070802060801_135 - Go To Location 1,21.43843194,32.99614386,0.369289522
4841,1,F070802060801_136 - Go To Location 1,21.46718154,33.03277806,0.369708079
4842,1,F070802060801_140 - Go To Location 1,20.04248157,31.84139717,0.35571353
4843,1,F070802060801_141 - Go To Location 1,20.33648071,32.07648885,0.358533572
4844,1,F070802060801_143 - Go To Location 1,19.34864407,31.17490364,0.347720456
4845,1,F070802060801_147 - Go To Location 1,17.81225695,29.56538986,0.330201442
4846,1,F070802060801_154 - Go To Location 1,18.51929976,28.9300198,0.324129011
4847,1,F070802060801_165 - Go To Location 1,19.34636577,29.83658339,0.324388929
4848,1,F070802060801_166 - Go To Location 1,21.07621089,31.61342546,0.342247681
4849,1,F070802060801_167 - Go To Location 1,19.2890788,29.12504889,0.316767889
4850,1,F070802060801_169 - Go To Location 1,22.29310971,34.03284894,0.381367726
4851,1,F070802060801_170 - Go To Location 1,19.91961183,30.45395779,0.329969975
4852,1,F070802060801_174 - Go To Location 1,18.28639421,30.34748258,0.341741046
4853,1,F070802060801_177 - Go To Location 1,28.76995121,39.68929666,0.433641653
4854,1,F070802060801_179 - Go To Location 1,25.69103293,38.10024954,0.414457997
4855,1,F070802060801_180 - Go To Location 1,30.24768728,36.50797548,0.39898175
4856,1,F070802060801_181 - Go To Location 1,28.74284087,35.86820904,0.391642095
4857,1,F070802060801_187 - Go To Location 1,19.87311159,30.41268879,0.329575107
4858,1,F070802060801_189 - Go To Location 1,23.2351005,29.61275516,0.329541208
4859,1,F070802060801_190 - Go To Location 1,24.93726031,30.5682023,0.339516519
4860,1,F070802060801_193 - Go To Location 1,26.50503872,38.8752305,0.423862358
4861,1,F070802060801_194 - Go To Location 1,25.43350685,38.36109217,0.417720989
4862,1,F070802060801_195 - Go To Location 1,33.08535292,37.21878009,0.406436869
4863,1,F070802060801_197 - Go To Location 1,24.51471159,37.41604413,0.40671854
4864,1,F070802060801_198 - Go To Location 1,24.92378163,30.55557821,0.33940286
4865,1,F070802060801_200 - Go To Location 1,25.96118736,30.7038487,0.344321386
4866,1,F070802060801_201 - Go To Location 1,29.31919669,36.42479236,0.397207491
4867,1,F070802060801_203 - Go To Location 1,26.42370905,32.86445215,0.360298076
4868,1,F070802060801_206 - Go To Location 1,29.35082573,36.04037163,0.391832285
4869,1,F070802060801_208 - Go To Location 1,21.17553,33.4025643,0.370922511
4870,1,F070802060801_211 - Go To Location 1,19.371064,29.8174187,0.324226109
4871,1,F070802060801_212 - Go To Location 1,26.06086376,35.52711669,0.390157608
4872,1,F070802060801_213 - Go To Location 1,27.91985535,35.93899571,0.395105281
4873,1,F070802060801_219 - Go To Location 1,25.49064286,35.17551101,0.385933964
4874,1,F070802060801_220 - Go To Location 1,24.12506117,37.14558279,0.40326894
4875,1,F070802060801_222 - Go To Location 1,23.58275689,36.73556678,0.398577077
4876,1,F070802060801_225 - Go To Location 1,24.46575621,30.45126273,0.342480553
4877,1,F070802060801_226 - Go To Location 1,22.4233247,34.195624,0.383321759
4878,1,F070802060801_229 - Go To Location 1,21.94237044,33.59872785,0.376196553
4879,1,F070802060801_235 - Go To Location 1,29.28063658,35.83220984,0.390678219
4880,1,F070802060801_241 - Go To Location 1,21.63204992,34.73025629,0.387794597
4881,1,F070802060801_245 - Go To Location 1,22.42339377,33.42948462,0.372575283
4882,1,F070802060801_256 - Go To Location 1,23.24165494,29.16960733,0.328141305
4883,1,F070802060801_269 - Go To Location 1,29.84859054,36.32245055,0.394839324
4884,1,F070802060801_272 - Go To Location 1,26.90439465,34.48669696,0.376007147
4885,1,F070802060801_273 - Go To Location 1,28.47961454,35.52935415,0.386651846
4886,1,F070802060801_274 - Go To Location 1,26.53323237,34.3950669,0.373908369
4887,1,F070802060801_275 - Go To Location 1,26.97406168,35.04513817,0.379762319
4888,1,F070802060801_282 - Go To Location 1,24.72795078,37.68444091,0.409671654
4889,1,F070802060801_287 - Go To Location 1,22.36560826,35.88151529,0.389709393
4890,1,F070802060801_297 - Go To Location 1,23.44879183,35.69574349,0.395398431
4891,1,F070802060801_305 - Go To Location 1,21.98571057,34.76759477,0.386328781
4892,1,F070802060801_306 - Go To Location 1,22.46132569,35.16600176,0.389916877
4893,1,F070802060801_319 - Go To Location 1,21.43689564,31.00865419,0.349492376
4894,1,F070802060801_329 - Go To Location 1,28.56935325,31.61125715,0.353896798
4895,1,F070802060801_331 - Go To Location 1,25.56492566,32.41623982,0.357249426
4896,1,F070802060801_335 - Go To Location 1,30.54067872,37.17727862,0.411188906
4897,1,F070802060801_336 - Go To Location 1,20.47688067,32.18875742,0.359880289
4898,1,F070802060802_18 - Go To Location 1,20.80469548,28.93265066,0.297231845
4899,1,F070802060802_23 - Go To Location 1,26.34590626,31.44508084,0.327768668
4900,1,F070802060802_26 - Go To Location 1,30.93934991,24.56763021,0.24644526
4901,1,F070802060802_34 - Go To Location 1,19.74418646,27.54657675,0.28201254
4902,1,F070802060802_40 - Go To Location 1,21.14688451,29.93464006,0.304382057
4903,1,F070802060802_41 - Go To Location 1,21.37953209,30.16346887,0.307123458
4904,1,F070802060802_43 - Go To Location 1,20.0430451,28.51446201,0.290355885
4905,1,F070802060802_44 - Go To Location 1,21.35346411,29.35845114,0.298510511
4906,1,F070802060802_48 - Go To Location 1,21.33868252,29.48071744,0.303799285
4907,1,F070802060802_51 - Go To Location 1,19.87981517,28.27365999,0.288187824
4908,1,F070802060802_52 - Go To Location 1,22.25361066,31.5774474,0.319225126
4909,1,F070802060802_57 - Go To Location 1,22.24961416,30.95779232,0.316641035
4910,1,F070802060802_58 - Go To Location 1,21.94222858,30.63506469,0.312774371
4911,1,F070802060802_60 - Go To Location 1,21.82385099,30.5107787,0.311285276
4912,1,F070802060802_62 - Go To Location 1,30.53176667,32.22586318,0.318695324
4913,1,F070802060802_65 - Go To Location 1,22.53527677,31.32813337,0.321076403
4914,1,F070802060802_74 - Go To Location 1,20.92224925,29.71369204,0.30173508
4915,1,F070802060802_84 - Go To Location 1,22.20338446,30.90925523,0.316059503
4916,1,F070802060802_85 - Go To Location 1,22.34544158,31.05840261,0.317846468
4917,1,F070802060802_88 - Go To Location 1,29.44371006,35.14793974,0.365213079
4918,1,F070802060802_95 - Go To Location 1,30.8254625,32.49375125,0.349309649
4919,1,F070802060802_97 - Go To Location 1,26.71835912,31.4520011,0.331969944
4920,1,F070802060802_98 - Go To Location 1,36.10937883,34.49820759,0.368575168
4921,1,F070802060802_100 - Go To Location 1,29.73970069,35.54271905,0.368767878
4922,1,F070802060802_102 - Go To Location 1,30.23877296,36.20835973,0.374761652
4923,1,F070802060802_109 - Go To Location 1,32.80944883,33.78319014,0.360256779
4924,1,F070802060802_122 - Go To Location 1,29.37307632,35.05373155,0.36436478
4925,1,F070802060802_129 - Go To Location 1,29.43010803,34.0758927,0.353181313
4926,1,F070802060802_130 - Go To Location 1,27.35753911,32.40122146,0.339226038
4927,1,F070802060802_133 - Go To Location 1,28.05248875,32.06502081,0.33815906
4928,1,F070802060802_134 - Go To Location 1,27.94698623,30.21172624,0.300015864
4929,1,F070802060802_137 - Go To Location 1,25.71790028,30.88861349,0.322038176
4930,1,F070802060802_138 - Go To Location 1,26.13065703,31.49750797,0.327520356
4931,1,F070802060802_139 - Go To Location 1,25.59388143,30.70566583,0.320390877
4932,1,F070802060802_141 - Go To Location 1,30.54780331,36.62049469,0.378472593
4933,1,F070802060802_142 - Go To Location 1,28.05248875,32.06502081,0.33815906
4934,1,F070802060802_145 - Go To Location 1,24.95513023,29.76340556,0.311906387
4935,1,F070802060802_149 - Go To Location 1,26.35019008,31.82136779,0.330436555
4936,1,F070802060802_150 - Go To Location 1,26.34409356,31.81237408,0.33035557
4937,1,F070802060802_151 - Go To Location 1,26.81540652,31.88389682,0.333026953
4938,1,F070802060802_152 - Go To Location 1,27.2923077,33.0461881,0.342102575
4939,1,F070802060802_153 - Go To Location 1,27.15572429,32.20864167,0.33691836
4940,1,F070802060802_159 - Go To Location 1,30.06649643,34.20175599,0.355550933
4941,1,F070802060802_160 - Go To Location 1,27.7103748,33.39458598,0.346276109
4942,1,F070802060802_163 - Go To Location 1,20.78795777,28.5077621,0.295163632
4943,1,F070802060802_172 - Go To Location 1,29.74601858,31.59863977,0.310746459
4944,1,F070802060802_179 - Go To Location 1,28.96511466,30.80073852,0.304802512
4945,1,F070802060802_180 - Go To Location 1,28.94476812,30.77249629,0.304464214
4946,1,F070802060802_186 - Go To Location 1,26.55642349,31.63676484,0.330065579
4947,1,F070802060802_187 - Go To Location 1,25.64987466,30.7882648,0.321134631
4948,1,F070802060802_188 - Go To Location 1,26.60061555,31.67893467,0.330570899
4949,1,F070802060802_192 - Go To Location 1,21.27713607,29.93677648,0.304408049
4950,1,F070802060802_194 - Go To Location 1,27.53776601,29.72202854,0.294678726
4951,1,F070802060802_195 - Go To Location 1,21.43488311,30.10239689,0.306392373
4952,1,F070802060802_196 - Go To Location 1,21.24614617,29.90423983,0.304018224
4953,1,F070802060802_204 - Go To Location 1,29.38975393,31.38265028,0.311772609
4954,1,F070802060802_205 - Go To Location 1,22.26608596,30.9227822,0.313117025
4955,1,F070802060802_208 - Go To Location 1,19.60869348,27.87358929,0.284585774
4956,1,F070802060802_224 - Go To Location 1,22.84887643,32.42168042,0.329337333
4957,1,F070802060802_228 - Go To Location 1,22.62953486,32.3300961,0.324715747
4958,1,F070802060802_239 - Go To Location 1,30.14771122,34.2193509,0.355761731
4959,1,F070802060802_262 - Go To Location 1,28.05248875,32.06502081,0.33815906
4960,1,F070802060802_263 - Go To Location 1,26.74094043,31.48210952,0.332241008
4961,1,F070802060802_270 - Go To Location 1,35.91087095,34.4551962,0.368074751
4962,1,F070802060802_273 - Go To Location 1,31.02796053,24.54435711,0.246166632
4963,1,F070802060802_276 - Go To Location 1,35.64034997,36.99045448,0.391648424
4964,1,F070802060802_277 - Go To Location 1,36.5029248,37.75186537,0.400347921
4965,1,F070802060802_279 - Go To Location 1,29.64718755,35.41932908,0.36765681
4966,1,F070802060802_280 - Go To Location 1,30.69963928,35.47442175,0.370596776
4967,1,F070802060803_3 - Go To Location 1,44.54484012,40.11416941,0.43186312
4968,1,F070802060803_10 - Go To Location 1,38.98489496,38.16629621,0.411347713
4969,1,F070802060803_12 - Go To Location 1,41.09372758,38.79467703,0.417430515
4970,1,F070802060803_14 - Go To Location 1,38.32870009,37.47323026,0.403176128
4971,1,F070802060803_57 - Go To Location 1,31.72943364,34.51036668,0.37467161
4972,1,F070802060803_73 - Go To Location 1,29.71999074,32.19620006,0.345267856
4973,1,F070802060803_82 - Go To Location 1,31.7157991,32.81397218,0.350459174
4974,1,F070802060803_92 - Go To Location 1,28.55919703,29.9391717,0.322364459
4975,1,F070802060803_96 - Go To Location 1,30.51951246,33.37394083,0.356888414
4976,1,F070802060803_105 - Go To Location 1,33.60486064,34.18544828,0.370051678
4977,1,F070802060803_108 - Go To Location 1,32.07438321,34.31627267,0.37043807
4978,1,F070802060803_121 - Go To Location 1,44.78329227,43.40261194,0.474743454
4979,1,F070802060803_127 - Go To Location 1,31.17958112,34.29694918,0.373321926
4980,1,F070802060803_132 - Go To Location 1,38.36469613,37.51102441,0.403629196
4981,1,F070802060803_135 - Go To Location 1,34.04952385,35.76759355,0.38628632
4982,1,F070802060803_136 - Go To Location 1,37.71080006,36.97985609,0.397597869
4983,1,F070802060803_139 - Go To Location 1,35.06659052,35.78991202,0.38527215
4984,1,F070802060803_141 - Go To Location 1,34.099125,35.35452422,0.380623159
4985,1,F070802060803_157 - Go To Location 1,29.42121461,31.70783379,0.342288242
4986,1,F070802060803_164 - Go To Location 1,29.12155206,40.10426753,0.446135239
4987,1,F070802060803_165 - Go To Location 1,26.35029675,38.01102568,0.424825084
4988,1,F070802060803_166 - Go To Location 1,30.28518515,39.97551276,0.444643886
4989,1,F070802060803_169 - Go To Location 1,29.5174554,39.82195238,0.443261305
4990,1,F070802060803_170 - Go To Location 1,29.05968571,39.73035082,0.442436167
4991,1,F070802060803_171 - Go To Location 1,27.94296596,39.27717718,0.437428921
4992,1,F070802060803_172 - Go To Location 1,26.83448633,38.3983464,0.428312745
4993,1,F070802060803_176 - Go To Location 1,26.5169925,46.12643802,0.528458134
4994,1,F070802060803_179 - Go To Location 1,26.95045793,38.50590938,0.431730986
4995,1,F070802060803_184 - Go To Location 1,42.51895912,44.33469014,0.479033558
4996,1,F070802060803_186 - Go To Location 1,29.5672507,41.06400837,0.457171083
4997,1,F070802060803_188 - Go To Location 1,29.61486045,41.10858848,0.457572413
4998,1,F070802060803_190 - Go To Location 1,29.24553793,40.76276769,0.454458609
4999,1,F070802060803_192 - Go To Location 1,28.43947598,40.12196967,0.448687852
5000,1,F070802060803_194 - Go To Location 1,28.43809368,40.12070265,0.448676444
5001,1,F070802060803_195 - Go To Location 1,20.07508572,32.71051813,0.369810058
5002,1,F070802060803_197 - Go To Location 1,21.16439438,33.25828048,0.374994141
5003,1,F070802060803_201 - Go To Location 1,25.36610221,36.97209097,0.413790464
5004,1,F070802060803_203 - Go To Location 1,25.18278139,37.09414313,0.416009778
5005,1,F070802060803_204 - Go To Location 1,24.92047971,36.8478985,0.413056238
5006,1,F070802060803_205 - Go To Location 1,25.34919669,36.16039713,0.402469739
5007,1,F070802060803_206 - Go To Location 1,23.96659812,35.9524097,0.402312311
5008,1,F070802060803_207 - Go To Location 1,23.90371356,35.89337468,0.401604037
5009,1,F070802060803_208 - Go To Location 1,26.09873321,37.96186775,0.425607505
5010,1,F070802060803_212 - Go To Location 1,26.1926648,45.51749069,0.521378367
5011,1,F070802060803_214 - Go To Location 1,24.25664031,36.22469668,0.405579028
5012,1,F070802060803_215 - Go To Location 1,25.16808031,37.08034199,0.415844303
5013,1,F070802060803_218 - Go To Location 1,23.68716742,35.4401022,0.395633223
5014,1,F070802060803_224 - Go To Location 1,30.90767814,40.09367866,0.4479562
5015,1,F070802060803_230 - Go To Location 1,28.30117494,39.42506272,0.440488521
5016,1,F070802060803_231 - Go To Location 1,26.48817611,38.33833489,0.428997038
5017,1,F070802060803_238 - Go To Location 1,43.3354667,45.36985709,0.48897826
5018,1,F070802060803_243 - Go To Location 1,24.15035988,34.45268631,0.38897572
5019,1,F070802060803_251 - Go To Location 1,22.84158574,33.92918875,0.382728058
5020,1,F070802060803_257 - Go To Location 1,46.03395303,46.61759879,0.501625555
5021,1,F070802060803_262 - Go To Location 1,21.76780368,34.35831671,0.384706083
5022,1,F070802060803_263 - Go To Location 1,21.28263106,34.23332718,0.382923222
5023,1,F070802060803_264 - Go To Location 1,21.47982199,33.83234717,0.379458371
5024,1,F070802060803_268 - Go To Location 1,41.71864541,43.6525109,0.473184834
5025,1,F070802060803_275 - Go To Location 1,20.45146394,33.08064917,0.374251987
5026,1,F070802060803_278 - Go To Location 1,23.02147713,34.6099701,0.384555577
5027,1,F070802060803_281 - Go To Location 1,23.20809178,34.59818765,0.384255277
5028,1,F070802060803_289 - Go To Location 1,19.87854214,32.60838246,0.359330624
5029,1,F070802060803_290 - Go To Location 1,20.06535781,32.28999317,0.35849399
5030,1,F070802060803_297 - Go To Location 1,19.92319445,32.75156125,0.367424374
5031,1,F070802060803_299 - Go To Location 1,25.82389334,36.3661225,0.404423113
5032,1,F070802060803_300 - Go To Location 1,20.07953869,32.66841902,0.368610527
5033,1,F070802060803_305 - Go To Location 1,19.65716607,32.47663095,0.364911615
5034,1,F070802060803_306 - Go To Location 1,19.62438939,32.44275749,0.364601969
5035,1,F070802060803_322 - Go To Location 1,20.69705728,33.28309943,0.36791523
5036,1,F070802060803_336 - Go To Location 1,30.3522922,33.12741182,0.354326701
5037,1,F070802060803_354 - Go To Location 1,39.20938055,41.71012912,0.45072063
5038,1,F070802060803_359 - Go To Location 1,19.45324143,31.98126355,0.353683236
5039,1,F070802060803_360 - Go To Location 1,20.46556906,32.38436057,0.359020241
5040,1,F070802060803_363 - Go To Location 1,21.338738,33.22305991,0.368356515
5041,1,F070802060803_364 - Go To Location 1,18.98921077,30.82114967,0.343478053
5042,1,F070802060803_373 - Go To Location 1,18.89721962,31.4628819,0.347622485
5043,1,F070802060803_375 - Go To Location 1,19.73936508,32.4742601,0.358535803
5044,1,F070802060803_379 - Go To Location 1,18.48805694,30.67085685,0.341684994
5045,1,F070802060803_380 - Go To Location 1,18.43321363,30.61582821,0.341024714
5046,1,F070802060803_389 - Go To Location 1,20.15830131,32.54365158,0.359368585
5047,1,F070802060803_390 - Go To Location 1,19.71503724,32.19644208,0.355202937
5048,1,F070802060803_402 - Go To Location 1,18.49223295,30.86543258,0.342240004
5049,1,F070802060803_403 - Go To Location 1,18.89629542,31.46151849,0.347610201
5050,1,F070802060803_404 - Go To Location 1,19.74379744,32.4789879,0.358592523
5051,1,F070802060803_405 - Go To Location 1,19.73995107,32.47488516,0.358543302
5052,1,F070802060803_406 - Go To Location 1,19.37491829,32.08552102,0.353872074
5053,1,F070802060803_407 - Go To Location 1,19.56191323,32.44338877,0.356455659
5054,1,F070802060803_409 - Go To Location 1,30.54651355,33.41377185,0.357316456
5055,1,F070802060803_426 - Go To Location 1,20.08870707,32.87589394,0.363354113
5056,1,F070802060803_430 - Go To Location 1,32.25136089,33.29330295,0.354783184
5057,1,F070802060803_444 - Go To Location 1,18.67298764,30.71376806,0.342199901
5058,1,F070802060803_451 - Go To Location 1,19.61473093,32.31247221,0.365032905
5059,1,F070802060803_454 - Go To Location 1,19.80257977,32.44819417,0.366091275
5060,1,F070802060803_455 - Go To Location 1,20.44035615,32.94805372,0.371848692
5061,1,F070802060803_456 - Go To Location 1,21.29891379,32.94375159,0.371432265
5062,1,F070802060803_466 - Go To Location 1,31.03743002,40.84212862,0.453815279
5063,1,F070802060803_470 - Go To Location 1,18.65359522,30.80203016,0.34284623
5064,1,F070802060803_471 - Go To Location 1,19.87793247,32.30615644,0.35868838
5065,1,F070802060803_474 - Go To Location 1,18.96919172,31.26752197,0.347245086
5066,1,F070802060803_475 - Go To Location 1,18.49342689,30.86719393,0.342255872
5067,1,F070802060803_477 - Go To Location 1,26.67242801,38.49259711,0.432788978
5068,1,F070802060803_480 - Go To Location 1,25.40053584,35.29789143,0.399120044
5069,1,F070802060803_491 - Go To Location 1,22.25504102,34.28742668,0.381754063
5070,1,F070802060803_514 - Go To Location 1,22.05563087,33.91051828,0.374570189
5071,1,F070802060803_522 - Go To Location 1,21.17553,33.4025643,0.370922511
5072,1,F070802060803_523 - Go To Location 1,20.64560502,33.36707905,0.371426855
5073,1,F070802060803_528 - Go To Location 1,22.73249779,33.74296839,0.381102417
5074,1,F070802060803_540 - Go To Location 1,23.22432883,33.8413346,0.382029941
5075,1,F070802060803_547 - Go To Location 1,38.89756006,41.4693297,0.449406415
5076,1,F070802060803_556 - Go To Location 1,41.22206338,43.27023627,0.465255741
5077,1,F070802060803_558 - Go To Location 1,21.72545202,34.72540829,0.387353876
5078,1,F070802060803_569 - Go To Location 1,26.00350201,37.719437,0.42219961
5079,1,F070802060803_570 - Go To Location 1,25.89758894,37.76519057,0.424062015
5080,1,F070802060803_572 - Go To Location 1,19.42352229,32.15949122,0.363196978
5081,1,F070802060803_575 - Go To Location 1,19.84073466,34.52384265,0.391893509
5082,1,F070802060803_577 - Go To Location 1,19.79266418,34.43358707,0.390842069
5083,1,F070802060803_579 - Go To Location 1,25.1562597,35.05230116,0.396172111
5084,1,F070802060803_580 - Go To Location 1,19.52760448,33.93591944,0.385043144
5085,1,F070802060803_602 - Go To Location 1,22.30202289,33.27580384,0.371418381
5086,1,F070802060804_3 - Go To Location 1,34.80589032,37.77350165,0.412824334
5087,1,F070802060804_5 - Go To Location 1,34.56342217,37.70047898,0.411916707
5088,1,F070802060804_15 - Go To Location 1,43.34015273,39.87321348,0.429693486
5089,1,F070802060804_17 - Go To Location 1,39.61013303,38.84102916,0.41934874
5090,1,F070802060804_18 - Go To Location 1,34.6899759,36.29167057,0.394320112
5091,1,F070802060804_20 - Go To Location 1,32.81913495,36.34227301,0.397564875
5092,1,F070802060804_22 - Go To Location 1,38.1302697,40.40565652,0.440467493
5093,1,F070802060804_23 - Go To Location 1,37.84321909,38.39002262,0.418125357
5094,1,F070802060804_26 - Go To Location 1,32.19573803,35.7953148,0.391284557
5095,1,F070802060804_31 - Go To Location 1,38.27007685,40.55295056,0.4422334
5096,1,F070802060804_33 - Go To Location 1,35.52661787,38.75689429,0.423995942
5097,1,F070802060804_34 - Go To Location 1,37.76860327,40.02458414,0.435899276
5098,1,F070802060804_37 - Go To Location 1,34.73877928,38.34706531,0.420126934
5099,1,F070802060804_39 - Go To Location 1,33.38630068,37.54205037,0.412224917
5100,1,F070802060804_56 - Go To Location 1,34.9437408,38.7947629,0.421768953
5101,1,F070802060804_58 - Go To Location 1,36.11069317,41.16677766,0.447884319
5102,1,F070802060804_88 - Go To Location 1,40.67454881,44.7280195,0.481635146
5103,1,F070802060804_94 - Go To Location 1,44.06531722,45.72818305,0.480492027
5104,1,F070802060804_146 - Go To Location 1,37.47712021,38.72367583,0.397327854
5105,1,F070802060804_147 - Go To Location 1,37.47626576,38.72273594,0.397316603
5106,1,F070802060804_151 - Go To Location 1,39.070799,41.07034987,0.43106801
5107,1,F070802060804_159 - Go To Location 1,40.36920457,42.98403457,0.451726443
5108,1,F070802060804_167 - Go To Location 1,39.03792101,41.43526963,0.432656499
5109,1,F070802060804_177 - Go To Location 1,28.74761941,34.99350761,0.35920141
5110,1,F070802060804_178 - Go To Location 1,28.76912825,34.99960218,0.359274656
5111,1,F070802060804_181 - Go To Location 1,39.69615345,42.40075459,0.441509802
5112,1,F070802060804_187 - Go To Location 1,39.4184021,43.4292077,0.443946911
5113,1,F070802060804_188 - Go To Location 1,41.71340236,44.06693603,0.451580439
5114,1,F070802060804_201 - Go To Location 1,23.9287463,34.0012131,0.348257032
5115,1,F070802060804_204 - Go To Location 1,28.73072556,35.05704912,0.361389557
5116,1,F070802060804_209 - Go To Location 1,29.14255625,34.66488408,0.361494742
5117,1,F070802060804_217 - Go To Location 1,34.66681144,36.19537056,0.38212314
5118,1,F070802060804_221 - Go To Location 1,36.3262824,37.89236447,0.397618205
5119,1,F070802060804_235 - Go To Location 1,30.75950204,38.00743905,0.396729153
5120,1,F070802060804_238 - Go To Location 1,36.58989771,38.23688536,0.401744652
5121,1,F070802060804_247 - Go To Location 1,29.97881364,36.59165787,0.378294663
5122,1,F070802060804_248 - Go To Location 1,30.12897644,36.77183638,0.379918143
5123,1,F070802060804_250 - Go To Location 1,29.92207354,36.7895676,0.382141761
5124,1,F070802060804_251 - Go To Location 1,30.31875975,36.9761798,0.379626934
5125,1,F070802060804_252 - Go To Location 1,30.02248892,36.68836736,0.37916348
5126,1,F070802060804_256 - Go To Location 1,35.27291551,39.70846479,0.412403651
5127,1,F070802060804_257 - Go To Location 1,35.27563763,39.71150802,0.412440095
5128,1,F070802060804_258 - Go To Location 1,36.38912817,37.96156328,0.398446883
5129,1,F070802060804_259 - Go To Location 1,36.33675318,37.88973724,0.397586554
5130,1,F070802060804_261 - Go To Location 1,36.24442754,37.76312365,0.396069982
5131,1,F070802060804_265 - Go To Location 1,37.32222559,38.70849059,0.406661987
5132,1,F070802060804_270 - Go To Location 1,29.93651417,36.81056861,0.382393314
5133,1,F070802060804_271 - Go To Location 1,42.56451303,43.77376105,0.442347116
5134,1,F070802060804_273 - Go To Location 1,43.95297612,44.04303869,0.444378628
5135,1,F070802060804_274 - Go To Location 1,41.57475291,43.05518394,0.436144065
5136,1,F070802060804_276 - Go To Location 1,31.31531399,38.08324159,0.392879494
5137,1,F070802060804_277 - Go To Location 1,43.92559701,43.43300177,0.440159967
5138,1,F070802060804_282 - Go To Location 1,37.48104529,38.58869346,0.393779838
5139,1,F070802060804_283 - Go To Location 1,40.49318473,43.14626526,0.451336199
5140,1,F070802060804_285 - Go To Location 1,42.27559393,43.02665465,0.435802718
5141,1,F070802060804_286 - Go To Location 1,40.23413889,42.87426489,0.448079944
5142,1,F070802060804_292 - Go To Location 1,43.84685384,43.43822369,0.440729947
5143,1,F070802060804_297 - Go To Location 1,29.2932671,34.9099413,0.3630705
5144,1,F070802060804_306 - Go To Location 1,27.84177033,34.02145225,0.3502722
5145,1,F070802060804_308 - Go To Location 1,27.44305103,33.43342302,0.344964918
5146,1,F070802060804_312 - Go To Location 1,30.56877792,37.2964883,0.384639737
5147,1,F070802060804_314 - Go To Location 1,30.39541582,37.09713223,0.382844436
5148,1,F070802060804_317 - Go To Location 1,28.61596624,34.89016365,0.359390601
5149,1,F070802060804_318 - Go To Location 1,29.1657884,35.68972531,0.368967778
5150,1,F070802060804_320 - Go To Location 1,29.74307664,36.48580846,0.373755415
5151,1,F070802060804_331 - Go To Location 1,31.96313345,38.84984837,0.402059173
5152,1,F070802060804_333 - Go To Location 1,27.64027643,33.25549349,0.344610213
5153,1,F070802060804_334 - Go To Location 1,38.56219462,40.86071108,0.445922969
5154,1,F070802060804_358 - Go To Location 1,45.36420638,44.77277686,0.471047011
5155,1,F070802060804_364 - Go To Location 1,37.50834882,39.35685531,0.415158983
5156,1,F070802060804_367 - Go To Location 1,37.7855931,38.90926672,0.408470209
5157,1,F070802060804_369 - Go To Location 1,40.67705751,43.40257433,0.456737776
5158,1,F070802060804_373 - Go To Location 1,35.05954501,38.33916238,0.41807927
5159,1,F070802060804_377 - Go To Location 1,38.19262673,44.1152023,0.476529831
5160,1,F070802060804_381 - Go To Location 1,39.93073588,42.55568911,0.444266227
5161,1,F070802060804_383 - Go To Location 1,39.30230522,41.82310084,0.436212884
5162,1,F070802060804_384 - Go To Location 1,40.00663514,42.63538399,0.445220319
5163,1,F070802060804_385 - Go To Location 1,40.14388931,42.77950206,0.446945673
5164,1,F070802060804_386 - Go To Location 1,40.32830063,42.97313553,0.449263548
5165,1,F070802060804_416 - Go To Location 1,39.0518705,38.92902635,0.397054699
5166,1,F070802060804_417 - Go To Location 1,31.50142078,38.30347383,0.395516654
5167,1,F070802060804_419 - Go To Location 1,29.62690425,36.65405974,0.374031627
5168,1,F070802060804_424 - Go To Location 1,39.69320313,41.77075953,0.439455629
5169,1,F070802060804_433 - Go To Location 1,37.1166122,38.26737413,0.406334654
5170,1,F070802060804_446 - Go To Location 1,35.13543551,36.57809344,0.386708255
5171,1,F070802060804_447 - Go To Location 1,36.48157148,37.00054305,0.400025486
5172,1,F070802060804_449 - Go To Location 1,36.54028307,37.78765886,0.400753697
5173,1,F070802060804_450 - Go To Location 1,36.04947877,37.33940656,0.395827412
5174,1,F070802060804_453 - Go To Location 1,34.89300313,36.38010016,0.384336247
5175,1,F070802060804_460 - Go To Location 1,39.08782229,41.08950668,0.431297419
5176,1,F070802060804_461 - Go To Location 1,39.04108626,41.10193945,0.429827874
5177,1,F070802060804_472 - Go To Location 1,40.15278619,41.70733775,0.424855083
5178,1,F070802060804_485 - Go To Location 1,35.85180983,37.34142842,0.39177249
5179,1,F070802060804_491 - Go To Location 1,38.16556871,39.76951193,0.41782546
5180,1,F070802060804_494 - Go To Location 1,39.25724623,40.71329699,0.426787655
5181,1,F070802060804_497 - Go To Location 1,36.62865578,37.03241442,0.400394771
5182,1,F070802060804_498 - Go To Location 1,34.08094933,35.90018441,0.390262874
5183,1,F070802060804_508 - Go To Location 1,30.34544423,37.03157344,0.382256007
5184,1,F070802060804_509 - Go To Location 1,30.32461361,37.00657904,0.382030946
5185,1,F070802060804_511 - Go To Location 1,29.46369384,34.97447194,0.365203439
5186,1,F070802060805_24 - Go To Location 1,37.38701357,41.60704352,0.455350179
5187,1,F070802060805_42 - Go To Location 1,37.85089816,43.61124208,0.470492941
